PHISIG 11 9 9 9
PHISIG 5 2 2 2
PHISIG 234 420 420 497
PHISIG 208 332 332 367
PHISIG 9 8 8 9
PHISIG 40 54 54 55
PHISIG 114 139 139 154
PHISIG 94 151 151 176
PHISIG 35 47 47 48
PHISIG 24 30 30 31
PHISIG 25 34 34 39
PHISIG 82 147 147 157
PHISIG 88 207 207 222
PHISIG 97 169 169 168
PHISIG 25 34 34 39
PHISIG 45 64 64 64
PHISIG 62 92 92 94
PHISIG 140 397 397 442
PHISIG 297 830 830 1087
PHISIG 45 64 64 64
PHISIG 116 223 223 224
PHISIG 22 21 21 21
PHISIG 92 157 157 157
PHISIG 66 123 123 135
PHISIG 27 31 31 31
PHISIG 30 37 37 39
PHISIG 9 9 9 9
PHISIG 4 0 0 1
PHISIG 55 79 79 77
PHISIG 5 1 1 2
PHISIG 99 214 214 251
PHISIG 44 60 60 62
PHISIG 41 52 52 58
PHISIG 184 437 437 574
PHISIG 89 183 183 204
PHISIG 10 10 10 11
PHISIG 288 593 593 758
PHISIG 112 244 244 311
PHISIG 16 16 16 16
PHISIG 5 2 2 2
PHISIG 113 245 245 312
PHISIG 16 16 16 16
PHISIG 55 71 71 80
PHISIG 10 9 9 9
PHISIG 54 72 72 82
PHISIG 30 34 34 34
PHISIG 30 47 47 55
PHISIG 16 16 16 16
PHISIG 25 35 35 39
PHISIG 209 380 380 450
PHISIG 123 200 200 220
PHISIG 8 2 2 2
