PHISIG 6 3 3 2
PHISIG 70 54 54 6
PHISIG 96 77 77 6
PHISIG 44 37 37 8
PHISIG 53 44 44 7
PHISIG 180 163 163 13
PHISIG 21 13 13 4
PHISIG 12 6 6 3
PHISIG 20 12 12 4
PHISIG 7 5 5 3
PHISIG 5 1 1 2
PHISIG 167 164 164 14
PHISIG 61 54 54 13
PHISIG 6 3 3 2
PHISIG 32 26 26 6
PHISIG 6 3 3 2
PHISIG 22 18 18 6
PHISIG 150 143 143 14
PHISIG 8 5 5 4
PHISIG 29 20 20 5
PHISIG 130 116 116 12
PHISIG 22 18 18 6
PHISIG 117 106 106 14
PHISIG 59 50 50 10
PHISIG 40 38 38 11
PHISIG 284 259 259 20
PHISIG 6 3 3 2
PHISIG 17 13 13 7
PHISIG 184 170 170 15
PHISIG 184 170 170 15
PHISIG 93 80 80 10
PHISIG 180 159 159 13
PHISIG 6 3 3 2
PHISIG 43 34 34 8
PHISIG 13 9 9 6
PHISIG 6 3 3 2
PHISIG 18 12 12 4
PHISIG 10 5 5 3
PHISIG 12 9 9 5
PHISIG 25 21 21 5
PHISIG 10 5 5 3
PHISIG 22 16 16 5
PHISIG 17 13 13 5
PHISIG 28 18 18 3
PHISIG 48 44 44 14
PHISIG 63 52 52 7
PHISIG 84 72 72 11
PHISIG 103 94 94 9
PHISIG 18 17 17 8
PHISIG 18 21 21 11
PHISIG 37 30 30 6
PHISIG 18 12 12 4
PHISIG 51 40 40 14
PHISIG 5 1 1 2
PHISIG 13 8 8 4
PHISIG 14 13 13 7
PHISIG 188 162 162 13
PHISIG 10 7 7 4
PHISIG 17 10 10 5
PHISIG 27 22 22 7
PHISIG 33 27 27 8
PHISIG 146 127 127 11
PHISIG 160 151 151 12
PHISIG 95 70 70 10
PHISIG 8469 8034 8034 40
PHISIG 18 13 13 5
PHISIG 12 8 8 5
PHISIG 18 20 20 11
PHISIG 16 17 17 9
PHISIG 43 37 37 8
PHISIG 6 3 3 2
PHISIG 124 97 97 12
PHISIG 12 9 9 7
PHISIG 5 1 1 2
PHISIG 70 60 60 14
PHISIG 102 92 92 13
PHISIG 22 17 17 6
PHISIG 56 57 57 16
PHISIG 23 18 18 8
PHISIG 38 33 33 8
PHISIG 43 37 37 10
PHISIG 36 30 30 11
PHISIG 5 1 1 2
PHISIG 6 3 3 2
PHISIG 43 35 35 7
PHISIG 82 65 65 13
PHISIG 5 1 1 2
PHISIG 23 17 17 5
PHISIG 17 12 12 4
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 182 148 148 13
PHISIG 5 1 1 2
PHISIG 9 5 5 4
PHISIG 6 3 3 2
PHISIG 43 35 35 7
PHISIG 78 77 77 15
PHISIG 293 241 241 15
PHISIG 5 1 1 2
PHISIG 23 17 17 5
PHISIG 69 68 68 16
PHISIG 50 48 48 11
PHISIG 12 8 8 5
PHISIG 6 3 3 2
PHISIG 31 32 32 14
PHISIG 1241 1188 1188 29
PHISIG 230 220 220 22
PHISIG 155 142 142 17
PHISIG 22 16 16 5
PHISIG 17 12 12 4
PHISIG 4 0 0 1
PHISIG 43 35 35 7
PHISIG 28 21 21 5
PHISIG 39 31 31 7
PHISIG 18 15 15 5
PHISIG 4 0 0 2
PHISIG 29 22 22 8
PHISIG 7 5 5 3
PHISIG 92 76 76 11
PHISIG 39 31 31 7
PHISIG 20 18 18 6
PHISIG 4 0 0 2
PHISIG 12 6 6 3
PHISIG 43 35 35 10
PHISIG 17 13 13 4
PHISIG 4 0 0 2
PHISIG 32 25 25 6
PHISIG 58 47 47 9
PHISIG 20 15 15 6
PHISIG 18 15 15 5
PHISIG 4 0 0 2
PHISIG 60 47 47 10
PHISIG 42 33 33 8
PHISIG 53 48 48 7
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 67 57 57 10
PHISIG 43 35 35 10
PHISIG 17 13 13 4
PHISIG 4 0 0 2
PHISIG 50 41 41 9
PHISIG 23 17 17 5
PHISIG 57 45 45 10
PHISIG 38 29 29 7
PHISIG 57 49 49 6
PHISIG 6 3 3 2
PHISIG 4 0 0 2
PHISIG 23 17 17 5
PHISIG 43 35 35 10
PHISIG 17 13 13 4
PHISIG 4 0 0 2
PHISIG 42 33 33 8
PHISIG 23 17 17 5
PHISIG 6 3 3 2
PHISIG 43 35 35 9
PHISIG 43 35 35 10
PHISIG 17 13 13 4
PHISIG 4 0 0 2
PHISIG 10 6 6 4
PHISIG 10 6 6 4
PHISIG 38 29 29 7
PHISIG 41 34 34 6
PHISIG 42 33 33 8
PHISIG 4 0 0 2
PHISIG 23 17 17 5
PHISIG 22 17 17 6
PHISIG 188 160 160 14
PHISIG 6 3 3 2
PHISIG 18 13 13 5
PHISIG 20 15 15 9
PHISIG 64 55 55 10
PHISIG 22 16 16 5
PHISIG 11 7 7 4
PHISIG 58 45 45 10
PHISIG 18 13 13 5
PHISIG 32 26 26 6
PHISIG 23 17 17 5
PHISIG 61 49 49 9
PHISIG 6 3 3 2
PHISIG 38 34 34 9
PHISIG 144 120 120 16
PHISIG 5 1 1 2
PHISIG 18 13 13 5
PHISIG 74 69 69 14
PHISIG 45 48 48 14
PHISIG 19 13 13 7
PHISIG 36 30 30 11
PHISIG 5 1 1 2
PHISIG 22 17 17 6
PHISIG 135 118 118 12
PHISIG 112 94 94 14
PHISIG 5 1 1 2
PHISIG 1180 997 997 8
PHISIG 18 11 11 4
PHISIG 35 31 31 10
PHISIG 32 28 28 15
PHISIG 144 120 120 16
PHISIG 5 1 1 2
PHISIG 18 13 13 5
PHISIG 124 104 104 14
PHISIG 5 1 1 2
PHISIG 5 1 1 2
PHISIG 61 53 53 11
PHISIG 13 11 11 8
PHISIG 5 1 1 2
PHISIG 44 34 34 6
PHISIG 53 43 43 6
PHISIG 21 15 15 5
PHISIG 30 27 27 10
PHISIG 18 13 13 5
PHISIG 75 69 69 13
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 53 43 43 6
PHISIG 21 15 15 5
PHISIG 32 26 26 6
PHISIG 6 3 3 2
PHISIG 160 125 125 12
PHISIG 12 8 8 5
PHISIG 43 35 35 8
PHISIG 53 43 43 8
PHISIG 43 38 38 12
PHISIG 5 1 1 2
PHISIG 34 27 27 7
PHISIG 93 77 77 10
PHISIG 43 38 38 12
PHISIG 5 1 1 2
PHISIG 39 31 31 8
PHISIG 29 23 23 12
PHISIG 5 1 1 2
PHISIG 6 3 3 2
PHISIG 182 170 170 16
PHISIG 18 12 12 7
PHISIG 48 41 41 11
PHISIG 17 15 15 10
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 10 5 5 3
PHISIG 80 66 66 13
PHISIG 5 1 1 2
PHISIG 55 42 42 8
PHISIG 65 60 60 10
PHISIG 123 116 116 13
PHISIG 15 13 13 4
PHISIG 19 17 17 7
PHISIG 35 26 26 8
PHISIG 110 102 102 16
PHISIG 6 3 3 2
PHISIG 55 46 46 10
PHISIG 226 198 198 15
PHISIG 52 44 44 8
PHISIG 86 68 68 9
PHISIG 58 48 48 10
PHISIG 29 22 22 9
PHISIG 82 65 65 13
PHISIG 5 1 1 2
PHISIG 23 17 17 5
PHISIG 18 13 13 5
PHISIG 276 243 243 16
PHISIG 116 106 106 11
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 286 261 261 19
PHISIG 32 26 26 6
PHISIG 6 3 3 2
PHISIG 180 159 159 17
PHISIG 44 34 34 6
PHISIG 27 20 20 6
PHISIG 27 20 20 6
PHISIG 6 3 3 2
PHISIG 18 13 13 5
PHISIG 43 35 35 10
PHISIG 17 13 13 4
PHISIG 4 0 0 2
PHISIG 42 33 33 8
PHISIG 47 41 41 7
PHISIG 6 3 3 2
PHISIG 11 7 7 4
PHISIG 32 25 25 7
PHISIG 12 7 7 4
PHISIG 81 73 73 8
PHISIG 10 7 7 5
PHISIG 61 52 52 10
PHISIG 19 13 13 6
PHISIG 10 5 5 3
PHISIG 29 22 22 5
PHISIG 10 5 5 3
PHISIG 10 5 5 3
PHISIG 18 12 12 4
PHISIG 10 5 5 3
PHISIG 116 102 102 9
PHISIG 82 75 75 10
PHISIG 23 16 16 5
PHISIG 72 63 63 10
PHISIG 99 79 79 10
PHISIG 131 116 116 11
PHISIG 22 17 17 6
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 312 287 287 16
PHISIG 22 17 17 6
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 19 15 15 8
PHISIG 6 3 3 2
PHISIG 6 3 3 2
PHISIG 12 9 9 5
PHISIG 31 29 29 11
PHISIG 31 24 24 8
PHISIG 10 7 7 5
PHISIG 36 33 33 11
PHISIG 284 262 262 12
PHISIG 146 127 127 13
PHISIG 22 17 17 6
PHISIG 10 7 7 5
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 19 15 15 8
PHISIG 30 27 27 10
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 61 57 57 9
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 45 45 45 13
PHISIG 87 77 77 13
PHISIG 19 15 15 8
PHISIG 31 29 29 11
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 27 20 20 6
PHISIG 19 15 15 8
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 19 15 15 8
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 19 15 15 8
PHISIG 37 35 35 12
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 10 6 6 5
PHISIG 28 20 20 8
PHISIG 10 6 6 5
PHISIG 21 15 15 5
PHISIG 10 6 6 4
PHISIG 19 15 15 8
PHISIG 37 35 35 12
PHISIG 152 129 129 14
PHISIG 27 20 20 5
PHISIG 23 17 17 5
PHISIG 28 21 21 6
PHISIG 33 25 25 5
PHISIG 11 7 7 4
PHISIG 23 17 17 5
PHISIG 23 17 17 5
PHISIG 12 9 9 5
PHISIG 76 66 66 11
PHISIG 834 745 745 24
PHISIG 46 38 38 10
PHISIG 22 17 17 6
PHISIG 104 87 87 10
PHISIG 6 2 2 2
PHISIG 29 25 25 10
PHISIG 19 15 15 8
PHISIG 37 35 35 12
PHISIG 36 33 33 11
PHISIG 43 41 41 12
PHISIG 87 77 77 13
PHISIG 31 27 27 9
PHISIG 11 8 8 6
PHISIG 103 94 94 11
PHISIG 27 20 20 6
PHISIG 27 20 20 6
PHISIG 14 11 11 7
PHISIG 19 15 15 8
PHISIG 43 41 41 12
PHISIG 43 41 41 12
PHISIG 10 6 6 4
PHISIG 2059 1939 1939 24
PHISIG 11 7 7 4
PHISIG 74 60 60 8
PHISIG 62 49 49 9
PHISIG 38 29 29 7
PHISIG 23 18 18 4
PHISIG 131 116 116 7
PHISIG 62 50 50 9
PHISIG 21 15 15 5
PHISIG 27 20 20 6
PHISIG 4 0 0 2
PHISIG 29 20 20 6
PHISIG 12 6 6 3
PHISIG 283 254 254 13
PHISIG 6 2 2 2
PHISIG 27 20 20 6
PHISIG 6 3 3 2
PHISIG 107 93 93 10
PHISIG 6 3 3 2
PHISIG 75 63 63 6
PHISIG 27 22 22 9
PHISIG 220 192 192 10
PHISIG 6 3 3 2
PHISIG 270 236 236 9
PHISIG 6 3 3 2
PHISIG 27 20 20 6
PHISIG 356 316 316 10
PHISIG 19 15 15 8
PHISIG 75 63 63 6
PHISIG 134 127 127 14
PHISIG 19 15 15 8
PHISIG 66 55 55 6
PHISIG 27 20 20 6
PHISIG 173 153 153 10
PHISIG 228 159 159 8
PHISIG 76 68 68 11
PHISIG 27 20 20 6
PHISIG 72 60 60 6
PHISIG 255 235 235 12
PHISIG 134 127 127 14
PHISIG 27 20 20 6
PHISIG 221 195 195 13
PHISIG 35 27 27 6
PHISIG 27 22 22 9
PHISIG 25 22 22 8
PHISIG 96 83 83 6
PHISIG 30 29 29 8
PHISIG 87 75 75 6
PHISIG 229 198 198 11
PHISIG 23 16 16 4
PHISIG 19 15 15 8
PHISIG 47 37 37 6
PHISIG 38 36 36 9
PHISIG 230 201 201 9
PHISIG 81 67 67 7
PHISIG 69 55 55 7
PHISIG 5 1 1 2
PHISIG 27 20 20 6
PHISIG 27 20 20 6
PHISIG 12 7 7 4
PHISIG 5 2 2 2
